mois,dep,estim_rsa,rsa
2020-04-01,45,0,16480
2020-04-01,46,0,4280
2020-04-01,47,0,10130
2020-04-01,48,0,1310
2020-04-01,49,0,16150
2020-04-01,50,0,7840
2020-04-01,51,0,15110
2020-04-01,52,0,4480
2020-04-01,53,0,4030
2020-04-01,54,0,22240
2020-04-01,55,0,5080
2020-04-01,56,0,14470
2020-04-01,57,0,27510
2020-04-01,58,0,5920
2020-04-01,59,0,109810
2020-04-01,60,0,21080
2020-04-01,61,0,7260
2020-04-01,62,0,56480
2020-04-01,63,0,16290
2020-04-01,64,0,15420
2020-04-01,65,0,5780
2020-04-01,66,0,23630
2020-04-01,67,0,28530
2020-04-01,68,0,16500
2020-04-01,69,0,49340
2020-04-01,70,0,4330
2020-04-01,71,0,10690
2020-04-01,72,0,12510
2020-04-01,73,0,5930
2020-04-01,74,0,8960
2020-04-01,75,0,66080
2020-04-01,76,0,42120
2020-04-01,77,0,30760
2020-04-01,78,0,25820
2020-04-01,79,0,6970
2020-04-01,80,0,18900
2020-04-01,81,0,10990
2020-04-01,82,0,6770
2020-04-01,83,0,33320
2020-04-01,84,0,18330
2020-04-01,85,0,7720
2020-04-01,86,0,12720
2020-04-01,87,0,10180
2020-04-01,88,0,10850
2020-04-01,89,0,9250
2020-04-01,90,0,4320
2020-04-01,91,0,29710
2020-04-01,92,0,32030
2020-04-01,93,0,87780
2020-04-01,94,0,46470
2020-04-01,95,0,36600
2020-04-01,971,0,43840
2020-04-01,972,0,35930
2020-04-01,973,0,22540
2020-04-01,974,0,101160
2020-04-01,976,0,5160
2020-05-01,01,0,8340
2020-05-01,02,0,18600
2020-05-01,03,0,10440
2020-05-01,04,0,4570
2020-05-01,05,0,3170
2020-05-01,06,0,26460
2020-05-01,07,0,7030
2020-05-01,08,0,10750
2020-05-01,09,0,6650
2020-05-01,10,0,10030
2020-05-01,11,0,16670
2020-05-01,12,0,4670
2020-05-01,13,0,82110
2020-05-01,14,0,15190
2020-05-01,15,0,2360
2020-05-01,16,0,10940
2020-05-01,17,0,16820
2020-05-01,18,0,9590
2020-05-01,19,0,3570
2020-05-01,2A,0,2580
2020-05-01,2B,0,4140
2020-05-01,21,0,10380
2020-05-01,22,0,11650
2020-05-01,23,0,2780
2020-05-01,24,0,11000
2020-05-01,25,0,12830
2020-05-01,26,0,12350
2020-05-01,27,0,13870
2020-05-01,28,0,9080
2020-05-01,29,0,18240
2020-05-01,30,0,32130
2020-05-01,31,0,38540
2020-05-01,32,0,4160
2020-05-01,33,0,42400
2020-05-01,34,0,44080
2020-05-01,35,0,18680
2020-05-01,36,0,5590
2020-05-01,37,0,14480
2020-05-01,38,0,23980
2020-05-01,39,0,3860
2020-05-01,40,0,8840
2020-05-01,41,0,7490
2020-05-01,42,0,17640
2020-05-01,43,0,3320
2020-05-01,44,0,31380
2020-05-01,45,0,16610
2020-05-01,46,0,4350
2020-05-01,47,0,10150
2020-05-01,48,0,1350
2020-05-01,49,0,16280
2020-05-01,50,0,7930
2020-05-01,51,0,15210
2020-05-01,52,0,4520
2020-05-01,53,0,4050
2020-05-01,54,0,22380
2020-05-01,55,0,5090
2020-05-01,56,0,14660
2020-05-01,57,0,27600
2020-05-01,58,0,5970
2020-05-01,59,0,110280
2020-05-01,60,0,21250
2020-05-01,61,0,7310
2020-05-01,62,0,56840
2020-05-01,63,0,16360
2020-05-01,64,0,15660
2020-05-01,65,0,5840
2020-05-01,66,0,23700
2020-05-01,67,0,28830
2020-05-01,68,0,16690
2020-05-01,69,0,49930
2020-05-01,70,0,4370
2020-05-01,71,0,10790
2020-05-01,72,0,12610
2020-05-01,73,0,6080
2020-05-01,74,0,9120
2020-05-01,75,0,67270
2020-05-01,76,0,42330
2020-05-01,77,0,31080
2020-05-01,78,0,26250
2020-05-01,79,0,7060
2020-05-01,80,0,18930
2020-05-01,81,0,11080
2020-05-01,82,0,6820
2020-05-01,83,0,33710
2020-05-01,84,0,18570
2020-05-01,85,0,7800
2020-05-01,86,0,12800
2020-05-01,87,0,10200
2020-05-01,88,0,10930
2020-05-01,89,0,9320
2020-05-01,90,0,4360
2020-05-01,91,0,29960
2020-05-01,92,0,32590
2020-05-01,93,0,88540
2020-05-01,94,0,46850
2020-05-01,95,0,37180
2020-05-01,971,0,44110
2020-05-01,972,0,36020
2020-05-01,973,0,22770
2020-05-01,974,0,101200
2020-05-01,976,0,5180
2020-06-01,01,0,8510
2020-06-01,02,0,18910
2020-06-01,03,0,10600
2020-06-01,04,0,4610
2020-06-01,05,0,3280
2020-06-01,06,0,26930
2020-06-01,07,0,7140
2020-06-01,08,0,10900
2020-06-01,09,0,6730
2020-06-01,10,0,10210
2020-06-01,11,0,16890
2020-06-01,12,0,4770
2020-06-01,13,0,83390
2020-06-01,14,0,15400
2020-06-01,15,0,2410
2020-06-01,16,0,11150
2020-06-01,17,0,17110
2020-06-01,18,0,9780
2020-06-01,19,0,3650
2020-06-01,2A,0,2610
2020-06-01,2B,0,4170
2020-06-01,21,0,10620
2020-06-01,22,0,11820
2020-06-01,23,0,2810
2020-06-01,24,0,11260
2020-06-01,25,0,13120
2020-06-01,26,0,12530
2020-06-01,27,0,14090
2020-06-01,28,0,9260
2020-06-01,29,0,18560
2020-06-01,30,0,32690
2020-06-01,31,0,39230
2020-06-01,32,0,4190
2020-06-01,33,0,43470
2020-06-01,34,0,45150
2020-06-01,35,0,19200
2020-06-01,36,0,5630
2020-06-01,37,0,14780
2020-06-01,38,0,24490
2020-06-01,39,0,3970
2020-06-01,40,0,8990
2020-06-01,41,0,7650
2020-06-01,42,0,17990
2020-06-01,43,0,3370
2020-06-01,44,0,32030
2020-06-01,45,0,17060
2020-06-01,46,0,4420
2020-06-01,47,0,10280
2020-06-01,48,0,1390
2020-06-01,49,0,16690
2020-06-01,50,0,8100
2020-06-01,51,0,15520
2020-06-01,52,0,4590
2020-06-01,53,0,4190
2020-06-01,54,0,22640
2020-06-01,55,0,5130
2020-06-01,56,0,14980
2020-06-01,57,0,27860
2020-06-01,58,0,6040
2020-06-01,59,0,111710
2020-06-01,60,0,21610
2020-06-01,61,0,7410
2020-06-01,62,0,57660
2020-06-01,63,0,16600
2020-06-01,64,0,16000
2020-06-01,65,0,6020
2020-06-01,66,0,24170
2020-06-01,67,0,29340
2020-06-01,68,0,17050
2020-06-01,69,0,50830
2020-06-01,70,0,4500
2020-06-01,71,0,10970
2020-06-01,72,0,12870
2020-06-01,73,0,6250
2020-06-01,74,0,9440
2020-06-01,75,0,68540
2020-06-01,76,0,43260
2020-06-01,77,0,32030
2020-06-01,78,0,26780
2020-06-01,79,0,7200
2020-06-01,80,0,19280
2020-06-01,81,0,11280
2020-06-01,82,0,6970
2020-06-01,83,0,34290
2020-06-01,84,0,18930
2020-06-01,85,0,8010
2020-06-01,86,0,12970
2020-06-01,87,0,10400
2020-06-01,88,0,11060
2020-06-01,89,0,9450
2020-06-01,90,0,4430
2020-06-01,91,0,30460
2020-06-01,92,0,33340
2020-06-01,93,0,88740
2020-06-01,94,0,47840
2020-06-01,95,0,37610
2020-06-01,971,0,44250
2020-06-01,972,0,36080
2020-06-01,973,0,22630
2020-06-01,974,0,101490
2020-06-01,976,0,5080
2020-07-01,01,0,8620
2020-07-01,02,0,19150
2020-07-01,03,0,10720
2020-07-01,04,0,4650
2020-07-01,05,0,3320
2020-07-01,06,0,26880
2020-07-01,07,0,7200
2020-07-01,08,0,10960
2020-07-01,09,0,6790
2020-07-01,10,0,10330
2020-07-01,11,0,17000
2020-07-01,12,0,4800
2020-07-01,13,0,84680
2020-07-01,14,0,15610
2020-07-01,15,0,2430
2020-07-01,16,0,11240
2020-07-01,17,0,17260
2020-07-01,18,0,9880
2020-07-01,19,0,3680
2020-07-01,2A,0,2640
2020-07-01,2B,0,4200
2020-07-01,21,0,10830
2020-07-01,22,0,11910
2020-07-01,23,0,2810
2020-07-01,24,0,11420
2020-07-01,25,0,13280
2020-07-01,26,0,12660
2020-07-01,27,0,14410
2020-07-01,28,0,9340
2020-07-01,29,0,18800
2020-07-01,30,0,32970
2020-07-01,31,0,39940
2020-07-01,32,0,4270
2020-07-01,33,0,43930
2020-07-01,34,0,45360
2020-07-01,35,0,19560
2020-07-01,36,0,5720
2020-07-01,37,0,15040
2020-07-01,38,0,24860
2020-07-01,39,0,3990
2020-07-01,40,0,9020
2020-07-01,41,0,7670
2020-07-01,42,0,18300
2020-07-01,43,0,3420
2020-07-01,44,0,32640
2020-07-01,45,0,17360
2020-07-01,46,0,4450
2020-07-01,47,0,10300
2020-07-01,48,0,1410
2020-07-01,49,0,16980
2020-07-01,50,0,8210
2020-07-01,51,0,15750
2020-07-01,52,0,4610
2020-07-01,53,0,4300
2020-07-01,54,0,22890
2020-07-01,55,0,5190
2020-07-01,56,0,15090
2020-07-01,57,0,28170
2020-07-01,58,0,6120
2020-07-01,59,0,113000
2020-07-01,60,0,21920
2020-07-01,61,0,7480
2020-07-01,62,0,58200
2020-07-01,63,0,16660
2020-07-01,64,0,16180
2020-07-01,65,0,6110
2020-07-01,66,0,24170
2020-07-01,67,0,29840
2020-07-01,68,0,17280
2020-07-01,69,0,51930
2020-07-01,70,0,4560
2020-07-01,71,0,11110
2020-07-01,72,0,13120
2020-07-01,73,0,6320
2020-07-01,74,0,9770
2020-07-01,75,0,69970
2020-07-01,76,0,43820
2020-07-01,77,0,32720
2020-07-01,78,0,27380
2020-07-01,79,0,7240
2020-07-01,80,0,19450
2020-07-01,81,0,11400
2020-07-01,82,0,7070
2020-07-01,83,0,34530
2020-07-01,84,0,19050
2020-07-01,85,0,8150
2020-07-01,86,0,13050
2020-07-01,87,0,10570
2020-07-01,88,0,11170
2020-07-01,89,0,9550
2020-07-01,90,0,4520
2020-07-01,91,0,30860
2020-07-01,92,0,34020
2020-07-01,93,0,90420
2020-07-01,94,0,48720
2020-07-01,95,0,38370
2020-07-01,971,0,44930
2020-07-01,972,0,36440
2020-07-01,973,0,22960
2020-07-01,974,0,102420
2020-07-01,976,0,5080
2020-08-01,01,0,8710
2020-08-01,02,0,19200
2020-08-01,03,0,10770
2020-08-01,04,0,4710
2020-08-01,05,0,3360
2020-08-01,06,0,26800
2020-08-01,07,0,7250
2020-08-01,08,0,11010
2020-08-01,09,0,6820
2020-08-01,10,0,10360
2020-08-01,11,0,17040
2020-08-01,12,0,4780
2020-08-01,13,0,85140
2020-08-01,14,0,15650
2020-08-01,15,0,2420
2020-08-01,16,0,11210
2020-08-01,17,0,17350
2020-08-01,18,0,9880
2020-08-01,19,0,3680
2020-08-01,2A,0,2670
2020-08-01,2B,0,4170
2020-08-01,21,0,10910
2020-08-01,22,0,11910
2020-08-01,23,0,2810
2020-08-01,24,0,11440
2020-08-01,25,0,13420
2020-08-01,26,0,12640
2020-08-01,27,0,14480
2020-08-01,28,0,9420
2020-08-01,29,0,18800
2020-08-01,30,0,32940
2020-08-01,31,0,40120
2020-08-01,32,0,4280
2020-08-01,33,0,43840
2020-08-01,34,0,45210
2020-08-01,35,0,19840
2020-08-01,36,0,5750
2020-08-01,37,0,15140
2020-08-01,38,0,24920
2020-08-01,39,0,4070
2020-08-01,40,0,8990
2020-08-01,41,0,7710
2020-08-01,42,0,18460
2020-08-01,43,0,3410
2020-08-01,44,0,32870
2020-08-01,45,0,17530
2020-08-01,46,0,4470
2020-08-01,47,0,10300
2020-08-01,48,0,1410
2020-08-01,49,0,17050
2020-08-01,50,0,8250
2020-08-01,51,0,15840
2020-08-01,52,0,4620
2020-08-01,53,0,4370
2020-08-01,54,0,22920
2020-08-01,55,0,5230
2020-08-01,56,0,15180
2020-08-01,57,0,28300
2020-08-01,58,0,6060
2020-08-01,59,0,113210
2020-08-01,60,0,22020
2020-08-01,61,0,7530
2020-08-01,62,0,58210
2020-08-01,63,0,16670
2020-08-01,64,0,16170
2020-08-01,65,0,6090
2020-08-01,66,0,24020
2020-08-01,67,0,29960
2020-08-01,68,0,17420
2020-08-01,69,0,52350
2020-08-01,70,0,4550
2020-08-01,71,0,11150
2020-08-01,72,0,13260
2020-08-01,73,0,6320
2020-08-01,74,0,9870
2020-08-01,75,0,70660
2020-08-01,76,0,43970
2020-08-01,77,0,33070
2020-08-01,78,0,27710
2020-08-01,79,0,7330
2020-08-01,80,0,19560
2020-08-01,81,0,11410
2020-08-01,82,0,7100
2020-08-01,83,0,34620
2020-08-01,84,0,19080
2020-08-01,85,0,8180
2020-08-01,86,0,13080
2020-08-01,87,0,10610
2020-08-01,88,0,11280
2020-08-01,89,0,9510
2020-08-01,90,0,4520
2020-08-01,91,0,31360
2020-08-01,92,0,34370
2020-08-01,93,0,91090
2020-08-01,94,0,49080
2020-08-01,95,0,38730
2020-08-01,971,0,45240
2020-08-01,972,0,36690
2020-08-01,973,0,23170
2020-08-01,974,0,102850
2020-08-01,976,0,5080
2020-09-01,01,0,8740
2020-09-01,02,0,19190
2020-09-01,03,0,10740
2020-09-01,04,0,4710
2020-09-01,05,0,3350
2020-09-01,06,0,26870
2020-09-01,07,0,7200
2020-09-01,08,0,10950
2020-09-01,09,0,6860
2020-09-01,10,0,10350
2020-09-01,11,0,17020
2020-09-01,12,0,4810
2020-09-01,13,0,85280
2020-09-01,14,0,15610
2020-09-01,15,0,2390
2020-09-01,16,0,11210
2020-09-01,17,0,17290
2020-09-01,18,0,9890
2020-09-01,19,0,3670
2020-09-01,2A,0,2690
2020-09-01,2B,0,4160
2020-09-01,21,0,10950
2020-09-01,22,0,11920
2020-09-01,23,0,2790
2020-09-01,24,0,11380
2020-09-01,25,0,13380
2020-09-01,26,0,12630
2020-09-01,27,0,14580
2020-09-01,28,0,9440
2020-09-01,29,0,18880
2020-09-01,30,0,33100
2020-09-01,31,0,40380
2020-09-01,32,0,4330
2020-09-01,33,0,43820
2020-09-01,34,0,45080
2020-09-01,35,0,19870
2020-09-01,36,0,5770
2020-09-01,37,0,15190
2020-09-01,38,0,25040
2020-09-01,39,0,4070
2020-09-01,40,0,8940
2020-09-01,41,0,7720
2020-09-01,42,0,18500
2020-09-01,43,0,3450
2020-09-01,44,0,33060
2020-09-01,45,0,17630
2020-09-01,46,0,4460
2020-09-01,47,0,10330
2020-09-01,48,0,1420
2020-09-01,49,0,17090
2020-09-01,50,0,8200
2020-09-01,51,0,15720
2020-09-01,52,0,4620
2020-09-01,53,0,4430
2020-09-01,54,0,22980
2020-09-01,55,0,5240
2020-09-01,56,0,15120
2020-09-01,57,0,28250
2020-09-01,58,0,6040
2020-09-01,59,0,112700
2020-09-01,60,0,22020
2020-09-01,61,0,7450
2020-09-01,62,0,58140
2020-09-01,63,0,16720
2020-09-01,64,0,16130
2020-09-01,65,0,6150
2020-09-01,66,0,24010
2020-09-01,67,0,30060
2020-09-01,68,0,17370
2020-09-01,69,0,52550
2020-09-01,70,0,4560
2020-09-01,71,0,11170
2020-09-01,72,0,13390
2020-09-01,73,0,6350
2020-09-01,74,0,9890
2020-09-01,75,0,71560
2020-09-01,76,0,44060
2020-09-01,77,0,33260
2020-09-01,78,0,28090
2020-09-01,79,0,7300
2020-09-01,80,0,19550
2020-09-01,81,0,11420
2020-09-01,82,0,7040
2020-09-01,83,0,34680
2020-09-01,84,0,19040
2020-09-01,85,0,8140
2020-09-01,86,0,13100
2020-09-01,87,0,10630
2020-09-01,88,0,11220
2020-09-01,89,0,9550
2020-09-01,90,0,4580
2020-09-01,91,0,31590
2020-09-01,92,0,34660
2020-09-01,93,0,91660
2020-09-01,94,0,49540
2020-09-01,95,0,39030
2020-09-01,971,0,45280
2020-09-01,972,0,36690
2020-09-01,973,0,23330
2020-09-01,974,0,103110
2020-09-01,976,0,5150
2020-10-01,01,0,8770
2020-10-01,02,0,19220
2020-10-01,03,0,10770
2020-10-01,04,0,4720
2020-10-01,05,0,3380
2020-10-01,06,0,27200
2020-10-01,07,0,7200
2020-10-01,08,0,10930
2020-10-01,09,0,6870
2020-10-01,10,0,10380
2020-10-01,11,0,17070
2020-10-01,12,0,4860
2020-10-01,13,0,85560
2020-10-01,14,0,15600
2020-10-01,15,0,2390
2020-10-01,16,0,11250
2020-10-01,17,0,17300
2020-10-01,18,0,9870
2020-10-01,19,0,3710
2020-10-01,2A,0,2740
2020-10-01,2B,0,4220
2020-10-01,21,0,10950
2020-10-01,22,0,11940
2020-10-01,23,0,2780
2020-10-01,24,0,11450
2020-10-01,25,0,13470
2020-10-01,26,0,12660
2020-10-01,27,0,14630
2020-10-01,28,0,9500
2020-10-01,29,0,18970
2020-10-01,30,0,33190
2020-10-01,31,0,40700
2020-10-01,32,0,4300
2020-10-01,33,0,43880
2020-10-01,34,0,45270
2020-10-01,35,0,19940
2020-10-01,36,0,5760
2020-10-01,37,0,15300
2020-10-01,38,0,25200
2020-10-01,39,0,4090
2020-10-01,40,0,8930
2020-10-01,41,0,7720
2020-10-01,42,0,18540
2020-10-01,43,0,3510
2020-10-01,44,0,33250
2020-10-01,45,0,17650
2020-10-01,46,0,4500
2020-10-01,47,0,10370
2020-10-01,48,0,1420
2020-10-01,49,0,17130
2020-10-01,50,0,8270
2020-10-01,51,0,15700
2020-10-01,52,0,4620
2020-10-01,53,0,4430
2020-10-01,54,0,23060
2020-10-01,55,0,5210
2020-10-01,56,0,15020
2020-10-01,57,0,28160
2020-10-01,58,0,6090
2020-10-01,59,0,112860
2020-10-01,60,0,22130
2020-10-01,61,0,7510
2020-10-01,62,0,57970
2020-10-01,63,0,16800
2020-10-01,64,0,16200
2020-10-01,65,0,6130
2020-10-01,66,0,24210
2020-10-01,67,0,30110
2020-10-01,68,0,17470
2020-10-01,69,0,52650
2020-10-01,70,0,4570
2020-10-01,71,0,11210
2020-10-01,72,0,13500
2020-10-01,73,0,6380
2020-10-01,74,0,10010
2020-10-01,75,0,72500
2020-10-01,76,0,44140
2020-10-01,77,0,33520
2020-10-01,78,0,28600
2020-10-01,79,0,7310
2020-10-01,80,0,19510
2020-10-01,81,0,11450
2020-10-01,82,0,6980
2020-10-01,83,0,35010
2020-10-01,84,0,19140
2020-10-01,85,0,8090
2020-10-01,86,0,13100
2020-10-01,87,0,10710
2020-10-01,88,0,11230
2020-10-01,89,0,9560
2020-10-01,90,0,4570
2020-10-01,91,0,31890
2020-10-01,92,0,35080
2020-10-01,93,0,92100
2020-10-01,94,0,49880
2020-10-01,95,0,39290
2020-10-01,971,0,45290
2020-10-01,972,0,36710
2020-10-01,973,0,23440
2020-10-01,974,0,103000
2020-10-01,976,0,5070
2020-11-01,01,0,8780
2020-11-01,02,0,19230
2020-11-01,03,0,10780
2020-11-01,04,0,4760
2020-11-01,05,0,3420
2020-11-01,06,0,28020
2020-11-01,07,0,7320
2020-11-01,08,0,10920
2020-11-01,09,0,6900
2020-11-01,10,0,10290
2020-11-01,11,0,17050
2020-11-01,12,0,4840
2020-11-01,13,0,85740
2020-11-01,14,0,15650
2020-11-01,15,0,2400
2020-11-01,16,0,11190
2020-11-01,17,0,17360
2020-11-01,18,0,9880
2020-11-01,19,0,3750
2020-11-01,2A,0,2820
2020-11-01,2B,0,4270
2020-11-01,21,0,10940
2020-11-01,22,0,11990
2020-11-01,23,0,2800
2020-11-01,24,0,11510
2020-11-01,25,0,13510
2020-11-01,26,0,12740
2020-11-01,27,0,14590
2020-11-01,28,0,9490
2020-11-01,29,0,19030
2020-11-01,30,0,33280
2020-11-01,31,0,40880
2020-11-01,32,0,4350
2020-11-01,33,0,44200
2020-11-01,34,0,45520
2020-11-01,35,0,19950
2020-11-01,36,0,5770
2020-11-01,37,0,15310
2020-11-01,38,0,25200
2020-11-01,39,0,4120
2020-11-01,40,0,8970
2020-11-01,41,0,7780
2020-11-01,42,0,18570
2020-11-01,43,0,3510
2020-11-01,44,0,33430
2020-11-01,45,0,17680
2020-11-01,46,0,4520
2020-11-01,47,0,10460
2020-11-01,48,0,1450
2020-11-01,49,0,17120
2020-11-01,50,0,8290
2020-11-01,51,0,15770
2020-11-01,52,0,4640
2020-11-01,53,0,4480
2020-11-01,54,0,23030
2020-11-01,55,0,5210
2020-11-01,56,0,15020
2020-11-01,57,0,28090
2020-11-01,58,0,6110
2020-11-01,59,0,112790
2020-11-01,60,0,22190
2020-11-01,61,0,7610
2020-11-01,62,0,57570
2020-11-01,63,0,16810
2020-11-01,64,0,16310
2020-11-01,65,0,6100
2020-11-01,66,0,24480
2020-11-01,67,0,30160
2020-11-01,68,0,17460
2020-11-01,69,0,52800
2020-11-01,70,0,4550
2020-11-01,71,0,11260
2020-11-01,72,0,13520
2020-11-01,73,0,6430
2020-11-01,74,0,10180
2020-11-01,75,0,72950
2020-11-01,76,0,44000
2020-11-01,77,0,33780
2020-11-01,78,0,28920
2020-11-01,79,0,7280
2020-11-01,80,0,19510
2020-11-01,81,0,11410
2020-11-01,82,0,7030
2020-11-01,83,0,35450
2020-11-01,84,0,19270
2020-11-01,85,0,8160
2020-11-01,86,0,13090
2020-11-01,87,0,10690
2020-11-01,88,0,11240
2020-11-01,89,0,9610
2020-11-01,90,0,4580
2020-11-01,91,0,31900
2020-11-01,92,0,35310
2020-11-01,93,0,92360
2020-11-01,94,0,50040
2020-11-01,95,0,39500
2020-11-01,971,0,45210
2020-11-01,972,0,36610
2020-11-01,973,0,23580
2020-11-01,974,0,102400
2020-11-01,976,0,4980
2020-12-01,01,0,8650
2020-12-01,02,0,19040
2020-12-01,03,0,10740
2020-12-01,04,0,4750
2020-12-01,05,0,3410
2020-12-01,06,0,27910
2020-12-01,07,0,7370
2020-12-01,08,0,10850
2020-12-01,09,0,6890
2020-12-01,10,0,10220
2020-12-01,11,0,16960
2020-12-01,12,0,4840
2020-12-01,13,0,85170
2020-12-01,14,0,15570
2020-12-01,15,0,2400
2020-12-01,16,0,11050
2020-12-01,17,0,17220
2020-12-01,18,0,9810
2020-12-01,19,0,3680
2020-12-01,2A,0,2850
2020-12-01,2B,0,4260
2020-12-01,21,0,10850
2020-12-01,22,0,11940
2020-12-01,23,0,2850
2020-12-01,24,0,11460
2020-12-01,25,0,13450
2020-12-01,26,0,12680
2020-12-01,27,0,14500
2020-12-01,28,0,9430
2020-12-01,29,0,18940
2020-12-01,30,0,33160
2020-12-01,31,0,40490
2020-12-01,32,0,4300
2020-12-01,33,0,43900
2020-12-01,34,0,45190
2020-12-01,35,0,19780
2020-12-01,36,0,5720
2020-12-01,37,0,15190
2020-12-01,38,0,24800
2020-12-01,39,0,4100
2020-12-01,40,0,9000
2020-12-01,41,0,7770
2020-12-01,42,0,18380
2020-12-01,43,0,3510
2020-12-01,44,0,33150
2020-12-01,45,0,17570
2020-12-01,46,0,4530
2020-12-01,47,0,10390
2020-12-01,48,0,1440
2020-12-01,49,0,16940
2020-12-01,50,0,8220
2020-12-01,51,0,15660
2020-12-01,52,0,4640
2020-12-01,53,0,4360
2020-12-01,54,0,22760
2020-12-01,55,0,5160
2020-12-01,56,0,14860
2020-12-01,57,0,27790
2020-12-01,58,0,6060
2020-12-01,59,0,111800
2020-12-01,60,0,22020
2020-12-01,61,0,7560
2020-12-01,62,0,56920
2020-12-01,63,0,16690
2020-12-01,64,0,16240
2020-12-01,65,0,6080
2020-12-01,66,0,24420
2020-12-01,67,0,29870
2020-12-01,68,0,17190
2020-12-01,69,0,52160
2020-12-01,70,0,4500
2020-12-01,71,0,11190
2020-12-01,72,0,13480
2020-12-01,73,0,6400
2020-12-01,74,0,10130
2020-12-01,75,0,72130
2020-12-01,76,0,43580
2020-12-01,77,0,33560
2020-12-01,78,0,28730
2020-12-01,79,0,7200
2020-12-01,80,0,19380
2020-12-01,81,0,11240
2020-12-01,82,0,6940
2020-12-01,83,0,35590
2020-12-01,84,0,19260
2020-12-01,85,0,8110
2020-12-01,86,0,13010
2020-12-01,87,0,10640
2020-12-01,88,0,11140
2020-12-01,89,0,9550
2020-12-01,90,0,4560
2020-12-01,91,0,31740
2020-12-01,92,0,34920
2020-12-01,93,0,91730
2020-12-01,94,0,49700
2020-12-01,95,0,39220
2020-12-01,971,0,44930
2020-12-01,972,0,36240
2020-12-01,973,0,23390
2020-12-01,974,0,101590
2020-12-01,976,0,4860
2021-01-01,01,0,8480
2021-01-01,02,0,18850
2021-01-01,03,0,10640
2021-01-01,04,0,4730
2021-01-01,05,0,3440
2021-01-01,06,0,27440
2021-01-01,07,0,7370
2021-01-01,08,0,10810
2021-01-01,09,0,6840
2021-01-01,10,0,10160
2021-01-01,11,0,16900
2021-01-01,12,0,4810
2021-01-01,13,0,84060
2021-01-01,14,0,15390
2021-01-01,15,0,2370
2021-01-01,16,0,10880
2021-01-01,17,0,17130
2021-01-01,18,0,9740
2021-01-01,19,0,3630
2021-01-01,2A,0,2870
2021-01-01,2B,0,4240
2021-01-01,21,0,10720
2021-01-01,22,0,11810
2021-01-01,23,0,2830
2021-01-01,24,0,11380
2021-01-01,25,0,13180
2021-01-01,26,0,12490
2021-01-01,27,0,14360
2021-01-01,28,0,9330
2021-01-01,29,0,18770
2021-01-01,30,0,32870
2021-01-01,31,0,39880
2021-01-01,32,0,4230
2021-01-01,33,0,43420
2021-01-01,34,0,44860
2021-01-01,35,0,19630
2021-01-01,36,0,5650
2021-01-01,37,0,15120
2021-01-01,38,0,24440
2021-01-01,39,0,4100
2021-01-01,40,0,8980
2021-01-01,41,0,7720
2021-01-01,42,0,18140
2021-01-01,43,0,3450
2021-01-01,44,0,32750
2021-01-01,45,0,17290
2021-01-01,46,0,4490
2021-01-01,47,0,10300
2021-01-01,48,0,1440
2021-01-01,49,0,16750
2021-01-01,50,0,8210
2021-01-01,51,0,15590
2021-01-01,52,0,4590
2021-01-01,53,0,4280
2021-01-01,54,0,22540
2021-01-01,55,0,5100
2021-01-01,56,0,14710
2021-01-01,57,0,27540
2021-01-01,58,0,6020
2021-01-01,59,0,110270
2021-01-01,60,0,21830
2021-01-01,61,0,7500
2021-01-01,62,0,56370
2021-01-01,63,0,16520
2021-01-01,64,0,16110
2021-01-01,65,0,5970
2021-01-01,66,0,24360
2021-01-01,67,0,29520
2021-01-01,68,0,16860
2021-01-01,69,0,51430
2021-01-01,70,0,4450
2021-01-01,71,0,11120
2021-01-01,72,0,13280
2021-01-01,73,0,6330
2021-01-01,74,0,10070
2021-01-01,75,0,71110
2021-01-01,76,0,43070
2021-01-01,77,0,33040
2021-01-01,78,0,28340
2021-01-01,79,0,7100
2021-01-01,80,0,19310
2021-01-01,81,0,11110
2021-01-01,82,0,6860
2021-01-01,83,0,35430
2021-01-01,84,0,19140
2021-01-01,85,0,8070
2021-01-01,86,0,12880
2021-01-01,87,0,10550
2021-01-01,88,0,11040
2021-01-01,89,0,9480
2021-01-01,90,0,4460
2021-01-01,91,0,31350
2021-01-01,92,0,34520
2021-01-01,93,0,90700
2021-01-01,94,0,49300
2021-01-01,95,0,38780
2021-01-01,971,0,44550
2021-01-01,972,0,35860
2021-01-01,973,0,23270
2021-01-01,974,0,100700
2021-01-01,976,0,4730
2021-02-01,01,0,8380
2021-02-01,02,0,18660
2021-02-01,03,0,10580
2021-02-01,04,0,4730
2021-02-01,05,0,3410
2021-02-01,06,0,26960
2021-02-01,07,0,7290
2021-02-01,08,0,10730
2021-02-01,09,0,6830
2021-02-01,10,0,10050
2021-02-01,11,0,16800
2021-02-01,12,0,4820
2021-02-01,13,0,82920
2021-02-01,14,0,15240
2021-02-01,15,0,2330
2021-02-01,16,0,10730
2021-02-01,17,0,16930
2021-02-01,18,0,9650
2021-02-01,19,0,3590
2021-02-01,2A,0,2880
2021-02-01,2B,0,4240
2021-02-01,21,0,10580
2021-02-01,22,0,11750
2021-02-01,23,0,2810
2021-02-01,24,0,11280
2021-02-01,25,0,13050
2021-02-01,26,0,12290
2021-02-01,27,0,14230
2021-02-01,28,0,9230
2021-02-01,29,0,18520
2021-02-01,30,0,32470
2021-02-01,31,0,39390
